w_geocode,h_geocode,S000,SA01,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,SA02,origin_lon,origin_lat,dest_lon,dest_lat
170318391002000,170313301002012,4,2,1,0,0,4,0,1,3,20190825,1.0,-87.63451759,41.88001375,-87.62351108,41.8566946
170318391002000,170313301002015,4,1,0,0,0,4,0,1,3,20190825,3.0,-87.63451759,41.88001375,-87.6207262,41.85669518
170318391002000,170313301003000,7,0,1,0,0,7,0,0,7,20190825,6.0,-87.63451759,41.88001375,-87.62121705,41.86601733
170318391002000,170313301003005,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.63451759,41.88001375,-87.62035638,41.86267874
170318391002000,170313301003006,4,0,0,0,0,4,0,1,3,20190825,4.0,-87.63451759,41.88001375,-87.62179569,41.86247866
170318391002000,170313301003009,6,2,1,0,0,6,0,0,6,20190825,3.0,-87.63451759,41.88001375,-87.62445733,41.86246038
170318391002000,170313302002006,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63451759,41.88001375,-87.62888562,41.86461634
170318391002000,170318330001073,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63451759,41.88001375,-87.65029596,41.88195369
170318391002000,170318331001007,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63451759,41.88001375,-87.65333931,41.88143591
170318391002000,170318390002000,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.63451759,41.88001375,-87.63121519,41.86989582
170318391002000,170318390003001,5,2,0,0,0,5,0,0,5,20190825,3.0,-87.63451759,41.88001375,-87.62811358,41.87165148
170318391002000,170318390003007,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63451759,41.88001375,-87.62811434,41.87077568
170318391002000,170318390004000,5,1,1,0,0,5,0,1,4,20190825,3.0,-87.63451759,41.88001375,-87.62815964,41.873426
170318391002000,170318391001022,5,2,0,0,1,4,0,0,5,20190825,3.0,-87.63451759,41.88001375,-87.62987837,41.88603511
170318391002000,170318391001025,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63451759,41.88001375,-87.63319799,41.88600497
170318391002000,170318391001038,8,2,1,0,0,8,0,1,7,20190825,5.0,-87.63451759,41.88001375,-87.62869281,41.88480146
170318391002000,170318391001049,7,3,0,0,0,7,0,0,7,20190825,4.0,-87.63451759,41.88001375,-87.63460605,41.88354046
170318391002000,170318391001080,5,0,1,0,0,5,0,0,5,20190825,4.0,-87.63451759,41.88001375,-87.62807644,41.88137412
170318391002000,170318391002016,5,1,1,0,1,4,0,0,5,20190825,3.0,-87.63451759,41.88001375,-87.63437682,41.87642795
170318391002000,170318391002022,6,3,0,0,0,6,0,0,6,20190825,3.0,-87.63451759,41.88001375,-87.63022305,41.87629482
170318391002000,170318410001060,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.63451759,41.88001375,-87.61819738,41.84657583
170318391002000,170318422001057,5,1,2,1,0,4,0,0,5,20190825,2.0,-87.63451759,41.88001375,-87.64544166,41.89933758
170318391002000,170318423002040,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.63451759,41.88001375,-87.64111640000002,41.89023596
170318391002001,170310209011000,4,1,0,0,1,3,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.68370501,41.99601169
170318391002001,170310301013001,4,2,1,0,1,3,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.65719888,41.99120374
170318391002001,170310306041002,5,2,2,1,3,1,0,1,4,20190825,1.0,-87.63598835,41.87999513,-87.65558649,41.9846316
170318391002001,170310314001001,5,1,0,0,0,5,1,0,4,20190825,4.0,-87.63598835,41.87999513,-87.64831341,41.96015139
170318391002001,170310314003003,7,5,0,0,0,7,1,0,6,20190825,2.0,-87.63598835,41.87999513,-87.64811387,41.95818895
170318391002001,170310321004000,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.65128244,41.95785788
170318391002001,170310608001000,6,4,0,0,0,6,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.64861955,41.95355732
170318391002001,170310608003000,5,1,1,0,0,5,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.64589657,41.95423583
170318391002001,170310608003001,7,5,0,0,0,7,0,0,7,20190825,2.0,-87.63598835,41.87999513,-87.64726459,41.95374057
170318391002001,170310609001005,5,3,0,0,0,5,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.6466995,41.94811716
170318391002001,170310609004000,6,3,0,0,0,6,0,0,6,20190825,3.0,-87.63598835,41.87999513,-87.64532402,41.94924097
170318391002001,170310609004001,6,2,0,0,0,6,0,0,6,20190825,4.0,-87.63598835,41.87999513,-87.64420095,41.94904021
170318391002001,170310609004002,6,4,0,0,1,5,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.64359549,41.94804473
170318391002001,170310609004005,5,3,0,0,0,5,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.64367903,41.94689357
170318391002001,170310610001011,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.65121879,41.94972670000001
170318391002001,170310615001015,4,3,0,1,0,3,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.66242106,41.94412319
170318391002001,170310618001000,4,3,0,0,1,3,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.64584767,41.94671255
170318391002001,170310619013000,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.64299736,41.94273732
170318391002001,170310619014002,6,5,0,0,0,6,0,0,6,20190825,1.0,-87.63598835,41.87999513,-87.64310319,41.94061118
170318391002001,170310619021001,5,4,1,1,0,4,0,0,5,20190825,0.0,-87.63598835,41.87999513,-87.64017304,41.94041816
170318391002001,170310619022000,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.64049515,41.94277876
170318391002001,170310619023008,5,2,0,0,0,5,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.642248,41.94509707
170318391002001,170310620001003,5,1,1,1,0,4,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.64688564,41.94251936
170318391002001,170310620001007,4,4,0,0,0,4,0,0,4,20190825,0.0,-87.63598835,41.87999513,-87.64652291,41.94146971
170318391002001,170310620002000,4,1,0,0,1,3,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.6466006,41.94452922
170318391002001,170310621002005,4,3,0,1,0,3,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.65099069,41.94472081
170318391002001,170310622002015,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.65747079,41.9407744
170318391002001,170310630001004,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.65240697,41.93875979
170318391002001,170310631001000,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.64647307,41.93828846
170318391002001,170310631001001,5,4,0,1,0,4,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.64596373,41.93723375
170318391002001,170310631002002,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.64773707,41.9397755
170318391002001,170310632001000,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.63982069,41.93824494
170318391002001,170310632001001,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.6406666,41.93742997
170318391002001,170310632004005,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.63851650000001,41.93823265
170318391002001,170310632005000,4,3,1,0,0,4,0,0,4,20190825,0.0,-87.63598835,41.87999513,-87.63988774,41.939115
170318391002001,170310632006001,4,2,1,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.64344699,41.9375414
170318391002001,170310633011001,6,3,1,0,1,5,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.64207973,41.9338268
170318391002001,170310633012001,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.64304857,41.93580449
170318391002001,170310633012002,5,3,0,0,1,4,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.64305323,41.93523206
170318391002001,170310633013001,6,2,2,1,0,5,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.64417759,41.93327288
170318391002001,170310633021004,6,4,0,0,1,5,0,1,5,20190825,2.0,-87.63598835,41.87999513,-87.63865819,41.93363989
170318391002001,170310633022000,5,4,1,0,0,5,0,0,5,20190825,0.0,-87.63598835,41.87999513,-87.64044719,41.93489356
170318391002001,170310633024000,5,1,0,0,0,5,0,1,4,20190825,4.0,-87.63598835,41.87999513,-87.64062871,41.93607582
170318391002001,170310633032004,8,3,2,2,0,6,0,0,8,20190825,3.0,-87.63598835,41.87999513,-87.63713562,41.93362003
170318391002001,170310634001002,5,4,0,0,0,5,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.64724107,41.93424751
170318391002001,170310634002000,7,6,0,0,0,7,0,0,7,20190825,1.0,-87.63598835,41.87999513,-87.64584868,41.93601758
170318391002001,170310634002003,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.64554992,41.93520452
170318391002001,170310701011001,8,7,1,0,1,7,0,0,8,20190825,0.0,-87.63598835,41.87999513,-87.64015482,41.92996203
170318391002001,170310701012002,4,2,0,1,0,3,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.6402715,41.92662233
170318391002001,170310701013011,5,2,0,0,1,4,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.64016625,41.9321252
170318391002001,170310701021001,5,4,0,0,0,5,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.64194744,41.9295513
170318391002001,170310701023000,4,1,1,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.64252304,41.93134601
170318391002001,170310701031000,6,4,0,0,0,6,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.64210299,41.92602613
170318391002001,170310702001007,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.64744215,41.93184559
170318391002001,170310702001011,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.64496039,41.92984779
170318391002001,170310705002010,8,3,1,0,1,7,0,0,8,20190825,4.0,-87.63598835,41.87999513,-87.66272878,41.92606006
170318391002001,170310705003006,4,4,0,0,0,4,0,0,4,20190825,0.0,-87.63598835,41.87999513,-87.66304444,41.92962817
170318391002001,170310706002001,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.66311083,41.92794512
170318391002001,170310710001003,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.65769122,41.92424088
170318391002001,170310711002012,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.65313963,41.92061122
170318391002001,170310712002010,5,4,0,0,0,5,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.64763616,41.91910035
170318391002001,170310713001000,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.64065073,41.92456139
170318391002001,170310713002000,7,4,0,1,0,6,1,0,6,20190825,3.0,-87.63598835,41.87999513,-87.64266333,41.92463591
170318391002001,170310714002010,6,4,0,0,0,6,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.63710307,41.91918042
170318391002001,170310714003002,4,3,0,0,0,4,1,0,3,20190825,1.0,-87.63598835,41.87999513,-87.63919905,41.92533504
170318391002001,170310715001007,9,3,2,0,1,8,1,0,8,20190825,4.0,-87.63598835,41.87999513,-87.63574704,41.91240958
170318391002001,170310715002000,8,4,0,0,0,8,0,0,8,20190825,4.0,-87.63598835,41.87999513,-87.63408011,41.91378596
170318391002001,170310715003011,6,5,0,0,0,6,0,0,6,20190825,1.0,-87.63598835,41.87999513,-87.63620882,41.91744109
170318391002001,170310716001001,5,1,1,0,0,5,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.63957877,41.91727212
170318391002001,170310801004003,7,2,3,1,0,6,0,0,7,20190825,2.0,-87.63598835,41.87999513,-87.62664303,41.91037769
170318391002001,170310801007000,5,2,2,0,0,5,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.62600797,41.90631704
170318391002001,170310802011002,6,5,0,0,0,6,0,1,5,20190825,1.0,-87.63598835,41.87999513,-87.63222856,41.9089
170318391002001,170310802012003,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.63127828,41.91031868
170318391002001,170310802021001,6,4,1,0,0,6,0,0,6,20190825,1.0,-87.63598835,41.87999513,-87.63217534,41.90482858
170318391002001,170310802022000,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.63044079,41.90683023
170318391002001,170310802022002,7,5,1,0,1,6,1,0,6,20190825,1.0,-87.63598835,41.87999513,-87.6322312,41.90677232
170318391002001,170310802023003,5,2,0,0,0,5,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.62968049,41.90486642
170318391002001,170310802023004,4,2,2,0,1,3,0,0,4,20190825,0.0,-87.63598835,41.87999513,-87.62902887,41.90487384
170318391002001,170310802023005,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.6303786,41.90485989
170318391002001,170310803001002,6,3,0,0,0,6,1,0,5,20190825,3.0,-87.63598835,41.87999513,-87.63556595,41.9071651
170318391002001,170310803002000,5,5,0,0,0,5,0,0,5,20190825,0.0,-87.63598835,41.87999513,-87.63377084,41.90480408
170318391002001,170310803002002,6,2,0,1,0,5,0,0,6,20190825,4.0,-87.63598835,41.87999513,-87.63590071,41.90472175
170318391002001,170310803002007,5,2,0,0,0,5,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.63753220000001,41.9042094
170318391002001,170310803003010,5,4,0,0,0,5,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.63804912,41.90903879
170318391002001,170310803004000,9,5,0,1,1,7,0,0,9,20190825,4.0,-87.63598835,41.87999513,-87.63393491,41.90934902
170318391002001,170310804003010,7,5,0,0,1,6,0,0,7,20190825,2.0,-87.63598835,41.87999513,-87.64151242,41.90731765
170318391002001,170310810002005,6,3,0,0,0,6,0,0,6,20190825,3.0,-87.63598835,41.87999513,-87.63166528,41.89861333
170318391002001,170310810002007,6,2,0,0,0,6,0,0,6,20190825,4.0,-87.63598835,41.87999513,-87.63055641,41.89836072
170318391002001,170310810004002,5,4,0,0,0,5,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.63341787,41.90262874
170318391002001,170310810005001,6,4,0,1,1,4,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.6336386,41.90093805
170318391002001,170310810005003,12,6,2,0,0,12,0,0,12,20190825,4.0,-87.63598835,41.87999513,-87.63356343,41.89858018
170318391002001,170310810006004,5,4,0,0,1,4,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.63031,41.90250343
170318391002001,170310811001000,8,5,0,0,0,8,0,0,8,20190825,3.0,-87.63598835,41.87999513,-87.62875383,41.90123396
170318391002001,170310811001005,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.62926681,41.89874356
170318391002001,170310811002000,6,1,0,0,0,6,0,0,6,20190825,5.0,-87.63598835,41.87999513,-87.62901174,41.89823525
170318391002001,170310811003002,7,5,0,0,0,7,0,0,7,20190825,2.0,-87.63598835,41.87999513,-87.62920893,41.90250105
170318391002001,170310812012003,8,5,0,0,1,7,0,0,8,20190825,3.0,-87.63598835,41.87999513,-87.62758565,41.89874069
170318391002001,170310812024000,4,2,1,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.62654474,41.90281676
170318391002001,170310813001000,4,1,0,0,1,3,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.6210263,41.89865
170318391002001,170310813002003,4,1,2,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.61960089,41.89965197
170318391002001,170310814011000,4,2,1,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.62231827,41.89626219
170318391002001,170310814011005,5,1,3,0,1,4,0,0,5,20190825,1.0,-87.63598835,41.87999513,-87.6215041,41.89377705
170318391002001,170310814021009,8,6,0,0,1,7,0,0,8,20190825,2.0,-87.63598835,41.87999513,-87.61675449,41.89226009
170318391002001,170310814021010,4,1,1,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.61288558,41.89153345
170318391002001,170310814022001,9,3,0,0,0,9,0,0,9,20190825,6.0,-87.63598835,41.87999513,-87.61612275,41.89305283
170318391002001,170310814023001,8,3,1,0,0,8,0,0,8,20190825,4.0,-87.63598835,41.87999513,-87.61593402,41.89080911
170318391002001,170310814031009,8,3,0,0,0,8,0,0,8,20190825,5.0,-87.63598835,41.87999513,-87.61895541,41.891425399999996
170318391002001,170310814031010,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.62129869,41.89136131
170318391002001,170310814031027,8,4,1,0,0,8,0,0,8,20190825,3.0,-87.63598835,41.87999513,-87.61908955,41.88914532
170318391002001,170310814032000,12,7,0,1,0,11,0,0,12,20190825,5.0,-87.63598835,41.87999513,-87.61899759,41.89302386
170318391002001,170310814033000,7,4,0,1,0,6,0,0,7,20190825,3.0,-87.63598835,41.87999513,-87.61859107,41.89222827
170318391002001,170310814033002,12,8,0,0,0,12,0,0,12,20190825,4.0,-87.63598835,41.87999513,-87.62146109999999,41.89218053
170318391002001,170310815001001,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.62739416,41.89533697
170318391002001,170310815001003,5,2,0,0,0,5,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.62747013,41.89448409
170318391002001,170310815001004,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.62744637,41.89368268
170318391002001,170310815002004,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.62614463,41.89530882
170318391002001,170310815003003,7,6,0,0,0,7,0,0,7,20190825,1.0,-87.63598835,41.87999513,-87.62735006,41.89047603
170318391002001,170310815003007,7,5,1,0,0,7,0,0,7,20190825,1.0,-87.63598835,41.87999513,-87.62601861,41.88976922
170318391002001,170310816001000,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.62891375,41.89366042
170318391002001,170310816001002,8,4,1,1,0,7,0,0,8,20190825,3.0,-87.63598835,41.87999513,-87.62929531,41.89285301
170318391002001,170310816001003,12,8,1,0,0,12,0,0,12,20190825,3.0,-87.63598835,41.87999513,-87.62887076,41.89205716
170318391002001,170310816001011,5,3,2,0,1,4,0,0,5,20190825,0.0,-87.63598835,41.87999513,-87.62879032,41.88823166
170318391002001,170310816002002,9,7,0,0,0,9,0,1,8,20190825,2.0,-87.63598835,41.87999513,-87.62895183,41.89526665
170318391002001,170310817001000,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.63022974,41.89614968
170318391002001,170310817002000,8,4,0,0,0,8,0,0,8,20190825,4.0,-87.63598835,41.87999513,-87.6304585,41.89444228
170318391002001,170310817002019,4,3,0,1,0,3,0,1,3,20190825,1.0,-87.63598835,41.87999513,-87.63041672,41.89263536
170318391002001,170310817002049,6,4,0,0,0,6,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.63333027,41.88958539
170318391002001,170310818001003,6,2,0,1,0,5,1,0,5,20190825,4.0,-87.63598835,41.87999513,-87.6421878,41.89509228
170318391002001,170310818001008,9,6,0,1,0,8,0,0,9,20190825,3.0,-87.63598835,41.87999513,-87.64247172,41.89358733
170318391002001,170310818001010,6,4,0,0,1,5,1,0,5,20190825,2.0,-87.63598835,41.87999513,-87.63961533,41.89371867
170318391002001,170310818001016,8,3,0,0,0,8,0,0,8,20190825,5.0,-87.63598835,41.87999513,-87.63918946,41.89332428
170318391002001,170310818001017,5,3,0,0,0,5,1,0,4,20190825,2.0,-87.63598835,41.87999513,-87.63924558,41.89288128
170318391002001,170310818002015,7,3,1,0,0,7,0,0,7,20190825,3.0,-87.63598835,41.87999513,-87.63498583,41.89780199
170318391002001,170310818002043,5,2,1,0,1,4,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.63613563,41.89336162
170318391002001,170310818002056,6,3,0,0,0,6,0,0,6,20190825,3.0,-87.63598835,41.87999513,-87.63629298,41.89115381
170318391002001,170310818003007,7,4,0,0,0,7,0,0,7,20190825,3.0,-87.63598835,41.87999513,-87.63953206,41.890252200000006
170318391002001,170310818003008,6,5,0,0,1,5,0,0,6,20190825,1.0,-87.63598835,41.87999513,-87.63830192,41.89114357
170318391002001,170310818003019,6,4,0,0,0,6,0,0,6,20190825,2.0,-87.63598835,41.87999513,-87.63613973,41.88975695
170318391002001,170312222002013,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.68612125,41.91417792
170318391002001,170312405001001,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.68579596,41.91375047
170318391002001,170312412001009,5,3,0,0,0,5,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.68435438,41.90579851
170318391002001,170312416002003,4,3,0,0,2,2,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.66595222,41.90559769
170318391002001,170312421001005,4,3,0,0,0,4,0,0,4,20190825,1.0,-87.63598835,41.87999513,-87.66897665,41.90163421
170318391002001,170312801001001,6,3,0,0,0,6,0,0,6,20190825,3.0,-87.63598835,41.87999513,-87.63951403,41.88638445
170318391002001,170312801001005,5,3,0,0,0,5,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.64358535,41.88828823
170318391002001,170312801001012,7,2,0,0,0,7,0,1,6,20190825,5.0,-87.63598835,41.87999513,-87.64038534,41.88733504
170318391002001,170312801001016,5,1,0,0,0,5,0,0,5,20190825,4.0,-87.63598835,41.87999513,-87.64232575,41.88718032
170318391002001,170312801001025,5,1,0,0,0,5,0,0,5,20190825,4.0,-87.63598835,41.87999513,-87.64315454,41.88625614
170318391002001,170312801001038,6,6,0,0,0,6,0,0,6,20190825,0.0,-87.63598835,41.87999513,-87.64687764,41.88249891
170318391002001,170312801002001,11,6,0,1,0,10,0,0,11,20190825,5.0,-87.63598835,41.87999513,-87.63943847,41.88508555
170318391002001,170312801002005,7,4,0,0,1,6,1,0,6,20190825,3.0,-87.63598835,41.87999513,-87.64349773,41.88545205
170318391002001,170312801002011,8,4,1,0,0,8,0,0,8,20190825,3.0,-87.63598835,41.87999513,-87.64489938,41.88379237
170318391002001,170312819001012,5,3,0,0,0,5,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.64484545,41.87858882
170318391002001,170312819001021,9,5,0,1,0,8,0,0,9,20190825,4.0,-87.63598835,41.87999513,-87.64361316,41.87735584
170318391002001,170312819002000,32,19,0,0,0,32,0,0,32,20190825,13.0,-87.63598835,41.87999513,-87.64188465,41.88155378
170318391002001,170312819003010,18,12,0,0,0,18,1,0,17,20190825,6.0,-87.63598835,41.87999513,-87.64337174,41.88118403
170318391002001,170313201001009,7,3,0,1,0,6,0,0,7,20190825,4.0,-87.63598835,41.87999513,-87.61658772,41.88448031
170318391002001,170313201001018,6,2,0,0,0,6,0,0,6,20190825,4.0,-87.63598835,41.87999513,-87.62578695,41.88265566
170318391002001,170313201002017,9,5,1,0,0,9,0,0,9,20190825,3.0,-87.63598835,41.87999513,-87.62148042,41.88800596
170318391002001,170313201002029,4,0,1,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.62419287,41.88511276
170318391002001,170313201002032,9,5,0,0,1,8,0,0,9,20190825,4.0,-87.63598835,41.87999513,-87.62151116,41.885655799999995
170318391002001,170313201003008,12,7,3,0,0,12,0,0,12,20190825,2.0,-87.63598835,41.87999513,-87.61950825,41.88645105
170318391002001,170313201004007,8,5,1,0,0,8,0,0,8,20190825,2.0,-87.63598835,41.87999513,-87.61568649,41.88671992
170318391002001,170313201004018,9,2,1,0,0,9,0,0,9,20190825,6.0,-87.63598835,41.87999513,-87.61616763,41.88514554
170318391002001,170313201004020,4,2,0,0,0,4,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.61506741,41.88483179
170318391002001,170313204001043,6,1,0,0,0,6,0,0,6,20190825,5.0,-87.63598835,41.87999513,-87.62720739,41.87502031
170318391002001,170313206001008,7,1,0,0,1,6,0,0,7,20190825,6.0,-87.63598835,41.87999513,-87.62452381,41.86841365
170318391002001,170313206002012,5,1,1,0,0,5,0,0,5,20190825,3.0,-87.63598835,41.87999513,-87.62634513,41.87118968
170318391002001,170313301001000,6,3,0,1,0,5,0,0,6,20190825,3.0,-87.63598835,41.87999513,-87.62340192,41.86667523
170318391002001,170313301001001,8,1,0,2,0,6,0,1,7,20190825,7.0,-87.63598835,41.87999513,-87.62461355,41.86670406
170318391002001,170313301002000,4,1,0,1,0,3,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.62120283,41.85908922
170318391002001,170313301002005,6,3,0,0,1,5,0,0,6,20190825,3.0,-87.63598835,41.87999513,-87.62437372,41.85903968
170318391002001,170313301002012,5,1,0,0,0,5,0,1,4,20190825,4.0,-87.63598835,41.87999513,-87.62351108,41.8566946
170318391002001,170313301003000,12,4,0,0,0,12,0,0,12,20190825,8.0,-87.63598835,41.87999513,-87.62121705,41.86601733
170318391002001,170313301003009,4,1,0,1,0,3,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.62445733,41.86246038
170318391002001,170313301003012,4,0,0,0,0,4,1,0,3,20190825,4.0,-87.63598835,41.87999513,-87.62689736,41.86325314
170318391002001,170313301003013,4,2,0,0,0,4,1,0,3,20190825,2.0,-87.63598835,41.87999513,-87.62685533,41.86159519
170318391002001,170313301004046,5,1,0,1,0,4,0,0,5,20190825,4.0,-87.63598835,41.87999513,-87.62310711,41.854899200000006
170318391002001,170313302001000,4,1,0,0,1,3,1,1,2,20190825,3.0,-87.63598835,41.87999513,-87.62861578,41.85475832
170318391002001,170313302002006,8,0,1,0,1,7,0,0,8,20190825,7.0,-87.63598835,41.87999513,-87.62888562,41.86461634
170318391002001,170313302002011,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.62728176,41.86110457
170318391002001,170313403001040,4,1,1,1,0,3,0,0,4,20190825,2.0,-87.63598835,41.87999513,-87.6345496,41.83882435
170318391002001,170318307001000,4,0,0,0,1,3,0,0,4,20190825,4.0,-87.63598835,41.87999513,-87.65663757,41.96017634
170318391002001,170318330001053,5,1,0,0,0,5,0,0,5,20190825,4.0,-87.63598835,41.87999513,-87.65266753,41.88362863
170318391002001,170318331001005,4,0,0,0,0,4,0,0,4,20190825,4.0,-87.63598835,41.87999513,-87.65026307,41.88106883
170318391002001,170318331001007,4,1,0,0,0,4,1,0,3,20190825,3.0,-87.63598835,41.87999513,-87.65333931,41.88143591
170318391002001,170318331001030,6,2,0,0,0,6,0,0,6,20190825,4.0,-87.63598835,41.87999513,-87.65329143,41.87950824
170318391002001,170318331003011,6,1,0,0,0,6,0,0,6,20190825,5.0,-87.63598835,41.87999513,-87.66550169,41.88079659
170318391002001,170318331003013,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.66518368,41.87987884
170318391002001,170318390001000,5,1,1,0,0,5,1,0,4,20190825,3.0,-87.63598835,41.87999513,-87.63013927,41.87339566
170318391002001,170318390001005,4,1,0,0,0,4,0,0,4,20190825,3.0,-87.63598835,41.87999513,-87.63334366,41.87331749
170318391002001,170318390002001,6,4,1,0,0,6,0,1,5,20190825,1.0,-87.63598835,41.87999513,-87.63289423,41.86981261
170318391002001,170318390002003,5,2,1,0,0,5,0,0,5,20190825,2.0,-87.63598835,41.87999513,-87.62895257,41.86857922
170318391002001,170318390003002,6,2,0,0,0,6,0,0,6,20190825,4.0,-87.63598835,41.87999513,-87.62961165,41.87140536
